Algorithm,Scenario,Seed,TailErr,FinalErr,RegretPercent,MOE_energy,MOE_overall,MOE_instant,MOE_avail,EnergyExcessPercent,TSearchOrRecovery,SearchSteps,BudgetUtilization,EnergyOn
bayes,static_wind,24,1.6038725768999,2.11758899145528,6.79420558910217,0.939954032969802,0.799668674901736,0.941211380473421,0.236641221374046,6.38818122206269,8,204,1,1
bayes,static_wind,25,0.967330931917204,2.61758899145528,4.6774206860634,0.944769107905641,0.812971073729469,0.960564056592221,0.262086513994911,5.84596719263974,8,204,1,1
bayes,static_wind,26,2.4371259733838,2.95092232478861,8.47271967318069,0.942024343368272,0.798059388146615,0.925611162593337,0.246819338422392,6.15436926230934,8,204,1,1
bayes,static_wind,27,2.65998006161719,0.450922324788612,9.61824487255166,0.930454850363851,0.77225176658876,0.916544242348482,0.16030534351145,7.47431749202588,8,204,1,1
bayes,static_wind,28,1.49268152893936,1.95092232478861,6.27674271687705,0.944198017785635,0.796450653339826,0.945463920845414,0.203562340966921,5.90998722336166,8,204,1,1
bayes,static_wind,29,1.81768152893936,1.95092232478861,6.65831536534508,0.94195320741788,0.799409015645262,0.942102950729215,0.229007633587786,6.16238600017513,8,204,1,1
bayes,static_wind,30,1.89152404493764,6.45092232478861,8.17897975208919,0.948508111013001,0.805069609592285,0.929690523797397,0.259541984732824,5.42872416051411,8,204,1,1
qnewton,static_wind,11,0.178858589628524,0.437626780753837,0.563536358131768,0.986167952478484,0.933915671285005,0.994438983485874,0.7125,1.40260566029877,15,270,1,1
qnewton,static_wind,12,0.260316884107036,0.253393401229395,0.786671812488258,0.98787051725535,0.940615177850385,0.992266397409033,0.745,1.22784135499353,18,266,1,1
qnewton,static_wind,13,0.201625903839827,0.00800733127781417,0.654025566822924,0.9863080105852,0.96022152015214,0.993558382865135,0.845,1.38820624671556,18,270,1,1
qnewton,static_wind,14,0.21407413909849,0.128805206695846,0.708235164545343,0.98700312275849,0.935410789046359,0.993030758890379,0.72,1.31680203859799,18,268,1,1
