Algorithm,Scenario,Seed,TailErr,FinalErr,RegretPercent,MOE_energy,EnergyExcessPercent,TSearchOrRecovery,SearchSteps,BudgetUtilization,EnergyOn,MOENoWind
esc,static_wind,27,0.897834192724386,0.858696998375843,2.93235254832318,0.967302472154619,3.38027956990003,39,400,1,1,NaN
esc,static_wind,28,0.956831423690135,0.654643083615397,3.21946681328324,0.966692078110254,3.44555651628576,43,400,1,1,NaN
esc,static_wind,29,0.804109439781769,0.366396734876091,2.99030062122657,0.968535404934104,3.24867783930281,42,400,1,1,NaN
esc,static_wind,30,0.788863249440328,0.218602538885584,2.70258104120827,0.968191528571288,3.28534907505852,35,400,1,1,NaN
fixed,static_wind,11,0.226065296214214,0.358890240143926,0.475327522747156,0.99535257418425,0.46691252288753,1,0,1,1,NaN
fixed,static_wind,12,0.226065296214214,0.358890240143926,0.475327522747156,0.99535257418425,0.46691252288753,1,0,1,1,NaN
fixed,static_wind,13,0.226065296214214,0.358890240143926,0.475327522747156,0.99535257418425,0.46691252288753,1,0,1,1,NaN
fixed,static_wind,14,0.226065296214214,0.358890240143926,0.475327522747156,0.99535257418425,0.46691252288753,1,0,1,1,NaN
fixed,static_wind,15,0.226065296214214,0.358890240143926,0.475327522747156,0.99535257418425,0.46691252288753,1,0,1,1,NaN
fixed,static_wind,16,0.226065296214214,0.358890240143926,0.475327522747156,0.99535257418425,0.46691252288753,1,0,1,1,NaN
fixed,static_wind,17,0.226065296214214,0.358890240143926,0.475327522747156,0.99535257418425,0.46691252288753,1,0,1,1,NaN
fixed,static_wind,18,0.226065296214214,0.358890240143926,0.475327522747156,0.99535257418425,0.46691252288753,1,0,1,1,NaN
fixed,static_wind,19,0.226065296214214,0.358890240143926,0.475327522747156,0.99535257418425,0.46691252288753,1,0,1,1,NaN
fixed,static_wind,20,0.226065296214214,0.358890240143926,0.475327522747156,0.99535257418425,0.46691252288753,1,0,1,1,NaN
fixed,static_wind,21,0.226065296214214,0.358890240143926,0.475327522747156,0.99535257418425,0.46691252288753,1,0,1,1,NaN
fixed,static_wind,22,0.226065296214214,0.358890240143926,0.475327522747156,0.99535257418425,0.46691252288753,1,0,1,1,NaN
fixed,static_wind,23,0.226065296214214,0.358890240143926,0.475327522747156,0.99535257418425,0.46691252288753,1,0,1,1,NaN
fixed,static_wind,24,0.226065296214214,0.358890240143926,0.475327522747156,0.99535257418425,0.46691252288753,1,0,1,1,NaN
fixed,static_wind,25,0.226065296214214,0.358890240143926,0.475327522747156,0.99535257418425,0.46691252288753,1,0,1,1,NaN
fixed,static_wind,26,0.226065296214214,0.358890240143926,0.475327522747156,0.99535257418425,0.46691252288753,1,0,1,1,NaN
fixed,static_wind,27,0.226065296214214,0.358890240143926,0.475327522747156,0.99535257418425,0.46691252288753,1,0,1,1,NaN
fixed,static_wind,28,0.226065296214214,0.358890240143926,0.475327522747156,0.99535257418425,0.46691252288753,1,0,1,1,NaN
fixed,static_wind,29,0.226065296214214,0.358890240143926,0.475327522747156,0.99535257418425,0.46691252288753,1,0,1,1,NaN
fixed,static_wind,30,0.226065296214214,0.358890240143926,0.475327522747156,0.99535257418425,0.46691252288753,1,0,1,1,NaN
single_golden,static_wind,11,3.49638408773984,3.05813874885784,9.41402295348128,0.914264803322023,9.37750161293028,NaN,10,1,1,NaN
single_golden,static_wind,12,3.85529712073454,3.41705178185254,8.88167550209434,0.919065985031699,8.80611580522262,NaN,11,1,1,NaN
single_golden,static_wind,13,3.54460268298792,3.10635734410593,9.31873525679128,0.914908748084815,9.30051790337639,NaN,9,1,1,NaN
single_golden,static_wind,14,4.20585482307323,3.76760948419123,9.24029850806363,0.918592254522256,8.86222859783235,NaN,9,1,1,NaN
single_golden,static_wind,15,2.87436987084147,2.43612453195947,9.44522791120417,0.918805692316933,8.83693999308182,NaN,11,1,1,NaN
single_golden,static_wind,16,4.29542474379328,3.85717940491128,9.48484787478076,0.917195293807642,9.02803435117976,NaN,9,1,1,NaN
single_golden,static_wind,17,4.61410751448822,4.17586217560622,10.5570163259524,0.909516187219331,9.9485654078687,NaN,6,1,1,NaN
single_golden,static_wind,18,4.20007921613367,3.76183387725167,9.22627737025209,0.9186614649929,8.85402709340032,NaN,10,1,1,NaN
single_golden,static_wind,19,4.37699869931665,3.93875336043466,9.74309180097536,0.915549827422978,9.22398432586962,NaN,8,1,1,NaN
single_golden,static_wind,20,3.8406268751174,3.4023815362354,8.88937284041964,0.918933080055948,8.82185239638087,NaN,13,1,1,NaN
single_golden,static_wind,21,4.08949596143977,3.65125062255777,9.00612464132087,0.919646022306988,8.73748983238562,NaN,8,1,1,NaN
single_golden,static_wind,22,3.89083772045495,3.45259238157296,8.87019863863055,0.919354268898365,8.77199724087541,NaN,11,1,1,NaN
single_golden,static_wind,23,4.38647869496249,3.9482333560805,9.77468681363655,0.915328787620848,9.25036047421084,NaN,14,1,1,NaN
single_golden,static_wind,24,4.76585260034864,4.32760726146664,11.008024335171,0.905637149691086,10.4194986194086,NaN,11,1,1,NaN
single_golden,static_wind,25,2.80253272361866,2.36428738473667,9.20274911150041,0.921335729351512,8.53806795312893,NaN,9,1,1,NaN
single_golden,static_wind,26,4.02886732845385,3.59062198957185,8.92803959909126,0.919803788004372,8.71883906562547,NaN,9,1,1,NaN
single_golden,static_wind,27,4.05087020475,3.612624865868,8.95270394590444,0.91977375588809,8.72238891339617,NaN,10,1,1,NaN
single_golden,static_wind,28,4.63265365125955,4.19440831237756,10.6176099267789,0.909018710450619,10.008736729333,NaN,9,1,1,NaN
single_golden,static_wind,29,3.21410751448822,2.77586217560622,9.82969375303922,0.912713043372959,9.56346107473922,NaN,9,1,1,NaN
single_golden,static_wind,30,3.02091580947724,2.58267047059525,9.76464740614442,0.915010992762389,9.28830450233522,NaN,8,1,1,NaN
ea_multistart,jumpUp,11,NaN,0.0777749808873054,1.93286192761194,0.929794631326217,7.55063175334165,183,250,1,1,NaN
tracker,jumpUp,11,NaN,1.49751917447881,0.620316370752562,0.99278276354244,0.726970362761705,46,247,1,1,NaN
ea_multistart,jumpUp,12,NaN,0.837585625223619,2.0263859110009,0.93548233004593,6.89672780360289,90,252,1,1,NaN
tracker,jumpUp,12,NaN,1.49751917447881,0.620316370752562,0.99278276354244,0.726970362761705,46,247,1,1,NaN
ea_multistart,jumpUp,13,NaN,0.0801556895244087,1.24924849131549,0.926592018304445,7.9223628355749,180,261,1,1,NaN
